,battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
1812,Rajasthan Royals,Chennai Super Kings,1254069,Mustafizur Rahman,0,1,0.0,0.0,4,0,0,2.0
1813,Rajasthan Royals,Chennai Super Kings,1254069,R Parag,3,0,0.0,0.0,7,0,0,7.0
1814,Rajasthan Royals,Chennai Super Kings,1254069,R Tewatia,21,0,2.0,0.0,15,0,0,29.0
1809,Rajasthan Royals,Chennai Super Kings,1254069,JC Buttler,52,0,1.0,5.0,35,1,0,71.0
1808,Rajasthan Royals,Chennai Super Kings,1254069,DA Miller,3,0,0.0,0.0,5,0,0,7.0
246,Chennai Super Kings,Rajasthan Royals,1254069,Suresh Raina,20,0,1.0,1.0,17,0,0,27.0
245,Chennai Super Kings,Rajasthan Royals,1254069,SN Thakur,2,0,0.0,0.0,1,0,0,6.0
1807,Rajasthan Royals,Chennai Super Kings,1254069,CH Morris,0,1,0.0,0.0,2,0,0,2.0
244,Chennai Super Kings,Rajasthan Royals,1254069,SM Curran,13,0,1.0,0.0,6,0,0,19.0
1811,Rajasthan Royals,Chennai Super Kings,1254069,M Vohra,14,0,1.0,1.0,11,0,0,21.0
1815,Rajasthan Royals,Chennai Super Kings,1254069,S Dube,21,0,0.0,2.0,22,0,0,27.0
237,Chennai Super Kings,Rajasthan Royals,1254069,AS Raut,10,0,0.0,1.0,13,0,0,15.0
243,Chennai Super Kings,Rajasthan Royals,1254069,RA Jadeja,9,0,0.0,1.0,7,0,0,14.0
239,Chennai Super Kings,Rajasthan Royals,1254069,DJ Bravo,22,0,1.0,2.0,8,0,0,30.0
1816,Rajasthan Royals,Chennai Super Kings,1254069,SV Samson,1,0,0.0,0.0,5,0,0,5.0
238,Chennai Super Kings,Rajasthan Royals,1254069,AT Rayudu,29,0,3.0,0.0,17,0,0,39.0
241,Chennai Super Kings,Rajasthan Royals,1254069,MM Ali,32,0,2.0,2.0,21,0,0,42.0
240,Chennai Super Kings,Rajasthan Royals,1254069,F du Plessis,33,0,2.0,4.0,17,0,0,45.0
242,Chennai Super Kings,Rajasthan Royals,1254069,MS Dhoni,18,0,0.0,2.0,17,0,0,24.0
1382,Mumbai Indians,Delhi Capitals,1254070,Q de Kock,3,0,0.0,0.0,4,0,0,7.0
1383,Mumbai Indians,Delhi Capitals,1254070,RD Chahar,6,0,0.0,1.0,6,0,0,11.0
1381,Mumbai Indians,Delhi Capitals,1254070,KH Pandya,1,0,0.0,0.0,5,0,0,5.0
1379,Mumbai Indians,Delhi Capitals,1254070,JJ Bumrah,3,0,0.0,0.0,3,0,0,7.0
1384,Mumbai Indians,Delhi Capitals,1254070,RG Sharma,48,0,3.0,4.0,30,0,0,62.0
1385,Mumbai Indians,Delhi Capitals,1254070,SA Yadav,24,0,0.0,4.0,15,0,0,32.0
1386,Mumbai Indians,Delhi Capitals,1254070,TA Boult,1,0,0.0,0.0,1,0,0,5.0
1380,Mumbai Indians,Delhi Capitals,1254070,KA Pollard,2,0,0.0,0.0,5,0,0,6.0
1378,Mumbai Indians,Delhi Capitals,1254070,Ishan Kishan,26,0,1.0,1.0,28,0,0,33.0
1376,Mumbai Indians,Delhi Capitals,1254070,AS Yadav,23,0,0.0,1.0,22,0,0,28.0
464,Delhi Capitals,Mumbai Indians,1254070,SPD Smith,35,0,0.0,4.0,29,0,0,43.0
463,Delhi Capitals,Mumbai Indians,1254070,SO Hetmyer,15,0,0.0,2.0,8,0,0,21.0
462,Delhi Capitals,Mumbai Indians,1254070,S Dhawan,47,0,1.0,5.0,42,0,0,58.0
461,Delhi Capitals,Mumbai Indians,1254070,RR Pant,8,0,0.0,1.0,9,0,0,13.0
460,Delhi Capitals,Mumbai Indians,1254070,PP Shaw,7,0,0.0,1.0,5,0,0,12.0
459,Delhi Capitals,Mumbai Indians,1254070,L Yadav,26,0,0.0,1.0,26,0,0,31.0
1377,Mumbai Indians,Delhi Capitals,1254070,HH Pandya,0,1,0.0,0.0,1,0,0,2.0
1751,Punjab Kings,Sunrisers Hyderabad,1254071,MA Agarwal,22,0,0.0,2.0,25,0,0,28.0
1752,Punjab Kings,Sunrisers Hyderabad,1254071,Mohammed Shami,3,0,0.0,0.0,3,0,0,7.0
2724,Sunrisers Hyderabad,Punjab Kings,1254071,KS Williamson,17,0,0.0,0.0,20,0,0,21.0
2723,Sunrisers Hyderabad,Punjab Kings,1254071,JM Bairstow,64,0,3.0,3.0,57,1,0,85.0
1749,Punjab Kings,Sunrisers Hyderabad,1254071,KL Rahul,4,0,0.0,0.0,6,0,0,8.0
1745,Punjab Kings,Sunrisers Hyderabad,1254071,Arshdeep Singh,5,0,0.0,1.0,2,0,0,10.0
1746,Punjab Kings,Sunrisers Hyderabad,1254071,CH Gayle,15,0,0.0,2.0,17,0,0,21.0
1747,Punjab Kings,Sunrisers Hyderabad,1254071,DJ Hooda,13,0,0.0,2.0,11,0,0,19.0
1750,Punjab Kings,Sunrisers Hyderabad,1254071,M Ashwin,9,0,0.0,1.0,10,0,0,14.0
1754,Punjab Kings,Sunrisers Hyderabad,1254071,Shahrukh Khan,24,0,2.0,0.0,18,0,0,32.0
1753,Punjab Kings,Sunrisers Hyderabad,1254071,Moises Henriques,18,0,0.0,1.0,17,0,0,23.0
1748,Punjab Kings,Sunrisers Hyderabad,1254071,F Allen,7,0,0.0,0.0,10,0,0,11.0
2722,Sunrisers Hyderabad,Punjab Kings,1254071,DA Warner,40,0,1.0,3.0,38,0,0,49.0
976,Kolkata Knight Riders,Chennai Super Kings,1254072,KD Karthik,40,0,2.0,4.0,24,0,0,52.0
977,Kolkata Knight Riders,Chennai Super Kings,1254072,Kamlesh Nagarkoti,0,1,0.0,0.0,2,0,0,2.0
978,Kolkata Knight Riders,Chennai Super Kings,1254072,M Prasidh Krishna,0,1,0.0,0.0,1,0,0,2.0
974,Kolkata Knight Riders,Chennai Super Kings,1254072,AD Russell,57,0,6.0,3.0,21,1,0,84.0
111,Chennai Super Kings,Kolkata Knight Riders,1254072,RA Jadeja,6,0,1.0,0.0,1,0,0,12.0
110,Chennai Super Kings,Kolkata Knight Riders,1254072,MS Dhoni,19,0,1.0,2.0,9,0,0,27.0
109,Chennai Super Kings,Kolkata Knight Riders,1254072,MM Ali,30,0,2.0,2.0,13,0,0,40.0
975,Kolkata Knight Riders,Chennai Super Kings,1254072,EJG Morgan,8,0,0.0,1.0,8,0,0,13.0
107,Chennai Super Kings,Kolkata Knight Riders,1254072,AS Raut,66,0,4.0,6.0,40,1,0,92.0
979,Kolkata Knight Riders,Chennai Super Kings,1254072,N Rana,11,0,0.0,2.0,12,0,0,17.0
980,Kolkata Knight Riders,Chennai Super Kings,1254072,PJ Cummins,74,0,6.0,5.0,34,1,0,103.0
981,Kolkata Knight Riders,Chennai Super Kings,1254072,RA Tripathi,8,0,0.0,1.0,9,0,0,13.0
982,Kolkata Knight Riders,Chennai Super Kings,1254072,SP Narine,4,0,0.0,1.0,3,0,0,9.0
983,Kolkata Knight Riders,Chennai Super Kings,1254072,Shubman Gill,0,1,0.0,0.0,1,0,0,2.0
984,Kolkata Knight Riders,Chennai Super Kings,1254072,Varun Chakravarthy,0,1,0.0,0.0,1,0,0,2.0
108,Chennai Super Kings,Kolkata Knight Riders,1254072,F du Plessis,99,0,4.0,9.0,61,1,0,128.0
2062,Rajasthan Royals,Royal Challengers Bangalore,1254073,S Dube,53,0,2.0,6.0,32,1,0,75.0
2061,Rajasthan Royals,Royal Challengers Bangalore,1254073,R Tewatia,42,0,2.0,4.0,23,0,0,54.0
2060,Rajasthan Royals,Royal Challengers Bangalore,1254073,R Parag,25,0,0.0,4.0,16,0,0,33.0
2059,Rajasthan Royals,Royal Challengers Bangalore,1254073,M Vohra,7,0,0.0,1.0,9,0,0,12.0
2058,Rajasthan Royals,Royal Challengers Bangalore,1254073,JC Buttler,8,0,0.0,2.0,8,0,0,14.0
2055,Rajasthan Royals,Royal Challengers Bangalore,1254073,CH Morris,13,0,1.0,0.0,9,0,0,19.0
2057,Rajasthan Royals,Royal Challengers Bangalore,1254073,DA Miller,0,1,0.0,0.0,2,0,0,2.0
2056,Rajasthan Royals,Royal Challengers Bangalore,1254073,Chetan Sakariya,0,1,0.0,0.0,1,0,0,2.0
2064,Rajasthan Royals,Royal Challengers Bangalore,1254073,SV Samson,22,0,1.0,2.0,18,0,0,30.0
2400,Royal Challengers Bangalore,Rajasthan Royals,1254073,V Kohli,72,0,3.0,6.0,47,1,0,96.0
2399,Royal Challengers Bangalore,Rajasthan Royals,1254073,Devdutt Padikkal,109,0,6.0,11.0,54,1,1,160.0
2063,Rajasthan Royals,Royal Challengers Bangalore,1254073,S Gopal,7,0,1.0,0.0,4,0,0,13.0
1706,Punjab Kings,Mumbai Indians,1254074,CH Gayle,46,0,2.0,5.0,36,0,0,59.0
1708,Punjab Kings,Mumbai Indians,1254074,MA Agarwal,26,0,1.0,3.0,19,0,0,35.0
1506,Mumbai Indians,Punjab Kings,1254074,Ishan Kishan,6,0,0.0,0.0,17,0,0,10.0
1511,Mumbai Indians,Punjab Kings,1254074,SA Yadav,34,0,1.0,3.0,28,0,0,43.0
1510,Mumbai Indians,Punjab Kings,1254074,RG Sharma,63,0,2.0,5.0,52,1,0,84.0
1507,Mumbai Indians,Punjab Kings,1254074,KA Pollard,20,0,1.0,1.0,12,0,0,27.0
1508,Mumbai Indians,Punjab Kings,1254074,KH Pandya,3,0,0.0,0.0,3,0,0,7.0
1509,Mumbai Indians,Punjab Kings,1254074,Q de Kock,3,0,0.0,0.0,5,0,0,7.0
1505,Mumbai Indians,Punjab Kings,1254074,HH Pandya,2,0,0.0,0.0,4,0,0,6.0
1707,Punjab Kings,Mumbai Indians,1254074,KL Rahul,60,0,3.0,3.0,52,1,0,81.0
1194,Kolkata Knight Riders,Rajasthan Royals,1254075,N Rana,24,0,1.0,1.0,26,0,0,31.0
1198,Kolkata Knight Riders,Rajasthan Royals,1254075,Shivam Mavi,5,0,0.0,1.0,7,0,0,10.0
1965,Rajasthan Royals,Kolkata Knight Riders,1254075,DA Miller,26,0,0.0,3.0,24,0,0,33.0
1966,Rajasthan Royals,Kolkata Knight Riders,1254075,JC Buttler,7,0,0.0,1.0,7,0,0,12.0
1967,Rajasthan Royals,Kolkata Knight Riders,1254075,R Tewatia,6,0,0.0,0.0,8,0,0,10.0
1968,Rajasthan Royals,Kolkata Knight Riders,1254075,S Dube,23,0,1.0,2.0,19,0,0,31.0
1969,Rajasthan Royals,Kolkata Knight Riders,1254075,SV Samson,50,0,1.0,2.0,42,1,0,66.0
1970,Rajasthan Royals,Kolkata Knight Riders,1254075,Yashasvi Jaiswal,22,0,0.0,5.0,17,0,0,31.0
1199,Kolkata Knight Riders,Rajasthan Royals,1254075,Shubman Gill,11,0,0.0,1.0,19,0,0,16.0
1197,Kolkata Knight Riders,Rajasthan Royals,1254075,SP Narine,6,0,0.0,1.0,7,0,0,11.0
1196,Kolkata Knight Riders,Rajasthan Royals,1254075,RA Tripathi,37,0,2.0,1.0,26,0,0,46.0
1192,Kolkata Knight Riders,Rajasthan Royals,1254075,AD Russell,13,0,1.0,0.0,8,0,0,19.0
1193,Kolkata Knight Riders,Rajasthan Royals,1254075,KD Karthik,26,0,0.0,4.0,24,0,0,34.0
1195,Kolkata Knight Riders,Rajasthan Royals,1254075,PJ Cummins,11,0,1.0,0.0,6,0,0,17.0
279,Chennai Super Kings,Royal Challengers Bangalore,1254076,AS Raut,35,0,1.0,4.0,26,0,0,45.0
280,Chennai Super Kings,Royal Challengers Bangalore,1254076,AT Rayudu,14,0,1.0,1.0,7,0,0,21.0
281,Chennai Super Kings,Royal Challengers Bangalore,1254076,F du Plessis,51,0,1.0,5.0,42,1,0,70.0
282,Chennai Super Kings,Royal Challengers Bangalore,1254076,MS Dhoni,2,0,0.0,0.0,3,0,0,6.0
283,Chennai Super Kings,Royal Challengers Bangalore,1254076,RA Jadeja,64,0,4.0,4.0,28,1,0,88.0
2154,Royal Challengers Bangalore,Chennai Super Kings,1254076,Dan Christian,1,0,0.0,0.0,3,0,0,5.0
2155,Royal Challengers Bangalore,Chennai Super Kings,1254076,Devdutt Padikkal,36,0,2.0,4.0,16,0,0,48.0
2163,Royal Challengers Bangalore,Chennai Super Kings,1254076,YS Chahal,8,0,0.0,0.0,21,0,0,12.0
2153,Royal Challengers Bangalore,Chennai Super Kings,1254076,AB de Villiers,4,0,0.0,0.0,9,0,0,8.0
2161,Royal Challengers Bangalore,Chennai Super Kings,1254076,V Kohli,10,0,0.0,1.0,8,0,0,15.0
284,Chennai Super Kings,Royal Challengers Bangalore,1254076,Suresh Raina,25,0,3.0,1.0,18,0,0,36.0
2160,Royal Challengers Bangalore,Chennai Super Kings,1254076,NA Saini,3,0,0.0,0.0,5,0,0,7.0
2159,Royal Challengers Bangalore,Chennai Super Kings,1254076,M Siraj,12,0,1.0,0.0,14,0,0,18.0
2158,Royal Challengers Bangalore,Chennai Super Kings,1254076,Kyle Jamieson,16,0,1.0,1.0,13,0,0,23.0
2157,Royal Challengers Bangalore,Chennai Super Kings,1254076,HV Patel,1,0,0.0,0.0,8,0,0,5.0
2156,Royal Challengers Bangalore,Chennai Super Kings,1254076,GJ Maxwell,22,0,0.0,3.0,15,0,0,29.0
2162,Royal Challengers Bangalore,Chennai Super Kings,1254076,Washington Sundar,9,0,0.0,1.0,11,0,0,14.0
2547,Sunrisers Hyderabad,Delhi Capitals,1254077,Abhishek Sharma,6,0,0.0,0.0,6,0,0,10.0
2548,Sunrisers Hyderabad,Delhi Capitals,1254077,DA Warner,6,0,0.0,0.0,8,0,0,10.0
2549,Sunrisers Hyderabad,Delhi Capitals,1254077,J Suchith,16,0,1.0,2.0,6,0,0,24.0
578,Delhi Capitals,Sunrisers Hyderabad,1254077,MP Stoinis,2,0,0.0,0.0,2,0,0,6.0
579,Delhi Capitals,Sunrisers Hyderabad,1254077,PP Shaw,54,0,1.0,7.0,39,1,0,75.0
580,Delhi Capitals,Sunrisers Hyderabad,1254077,RR Pant,38,0,1.0,4.0,27,0,0,48.0
581,Delhi Capitals,Sunrisers Hyderabad,1254077,S Dhawan,29,0,0.0,3.0,26,0,0,36.0
582,Delhi Capitals,Sunrisers Hyderabad,1254077,SO Hetmyer,1,0,0.0,0.0,2,0,0,5.0
2555,Sunrisers Hyderabad,Delhi Capitals,1254077,V Shankar,8,0,0.0,0.0,7,0,0,12.0
2554,Sunrisers Hyderabad,Delhi Capitals,1254077,V Pratap Singh,5,0,0.0,0.0,14,0,0,9.0
583,Delhi Capitals,Sunrisers Hyderabad,1254077,SPD Smith,35,0,1.0,3.0,25,0,0,44.0
2552,Sunrisers Hyderabad,Delhi Capitals,1254077,KS Williamson,70,0,0.0,8.0,53,1,0,90.0
2551,Sunrisers Hyderabad,Delhi Capitals,1254077,KM Jadhav,10,0,0.0,1.0,10,0,0,15.0
2550,Sunrisers Hyderabad,Delhi Capitals,1254077,JM Bairstow,38,0,4.0,3.0,18,0,0,53.0
2553,Sunrisers Hyderabad,Delhi Capitals,1254077,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
1140,Kolkata Knight Riders,Punjab Kings,1254078,KD Karthik,12,0,0.0,2.0,6,0,0,18.0
1693,Punjab Kings,Kolkata Knight Riders,1254078,KL Rahul,19,0,1.0,2.0,20,0,0,27.0
1692,Punjab Kings,Kolkata Knight Riders,1254078,DJ Hooda,2,0,0.0,0.0,5,0,0,6.0
1694,Punjab Kings,Kolkata Knight Riders,1254078,MA Agarwal,34,0,2.0,1.0,35,0,0,43.0
1689,Punjab Kings,Kolkata Knight Riders,1254078,Arshdeep Singh,1,0,0.0,0.0,1,0,0,5.0
1138,Kolkata Knight Riders,Punjab Kings,1254078,AD Russell,10,0,0.0,2.0,9,0,0,16.0
1139,Kolkata Knight Riders,Punjab Kings,1254078,EJG Morgan,47,0,2.0,4.0,40,0,0,59.0
1141,Kolkata Knight Riders,Punjab Kings,1254078,N Rana,0,1,0.0,0.0,1,0,0,2.0
1144,Kolkata Knight Riders,Punjab Kings,1254078,Shubman Gill,9,0,0.0,2.0,8,0,0,15.0
1143,Kolkata Knight Riders,Punjab Kings,1254078,SP Narine,2,0,0.0,0.0,5,0,0,6.0
1690,Punjab Kings,Kolkata Knight Riders,1254078,CH Gayle,0,1,0.0,0.0,1,0,0,2.0
1699,Punjab Kings,Kolkata Knight Riders,1254078,Shahrukh Khan,13,0,1.0,0.0,14,0,0,19.0
1695,Punjab Kings,Kolkata Knight Riders,1254078,Mohammed Shami,1,0,0.0,0.0,2,0,0,5.0
1696,Punjab Kings,Kolkata Knight Riders,1254078,Moises Henriques,2,0,0.0,0.0,3,0,0,6.0
1697,Punjab Kings,Kolkata Knight Riders,1254078,N Pooran,19,0,1.0,1.0,19,0,0,26.0
1698,Punjab Kings,Kolkata Knight Riders,1254078,R Bishnoi,2,0,0.0,0.0,4,0,0,6.0
1142,Kolkata Knight Riders,Punjab Kings,1254078,RA Tripathi,46,0,0.0,8.0,32,0,0,58.0
1691,Punjab Kings,Kolkata Knight Riders,1254078,CJ Jordan,30,0,3.0,1.0,18,0,0,41.0
2200,Royal Challengers Bangalore,Delhi Capitals,1254079,AB de Villiers,76,0,5.0,3.0,43,1,0,101.0
2201,Royal Challengers Bangalore,Delhi Capitals,1254079,D Sams,3,0,0.0,0.0,2,0,0,7.0
2202,Royal Challengers Bangalore,Delhi Capitals,1254079,Devdutt Padikkal,17,0,0.0,3.0,14,0,0,24.0
2203,Royal Challengers Bangalore,Delhi Capitals,1254079,GJ Maxwell,25,0,2.0,1.0,20,0,0,34.0
2204,Royal Challengers Bangalore,Delhi Capitals,1254079,Rajat Patidar,31,0,2.0,0.0,22,0,0,39.0
2205,Royal Challengers Bangalore,Delhi Capitals,1254079,V Kohli,13,0,0.0,2.0,11,0,0,19.0
2206,Royal Challengers Bangalore,Delhi Capitals,1254079,Washington Sundar,6,0,0.0,0.0,9,0,0,10.0
540,Delhi Capitals,Royal Challengers Bangalore,1254079,SO Hetmyer,53,0,4.0,2.0,25,1,0,75.0
541,Delhi Capitals,Royal Challengers Bangalore,1254079,SPD Smith,4,0,0.0,1.0,5,0,0,9.0
538,Delhi Capitals,Royal Challengers Bangalore,1254079,RR Pant,60,0,0.0,6.0,48,1,0,78.0
537,Delhi Capitals,Royal Challengers Bangalore,1254079,PP Shaw,25,0,0.0,4.0,18,0,0,33.0
536,Delhi Capitals,Royal Challengers Bangalore,1254079,MP Stoinis,22,0,0.0,3.0,17,0,0,29.0
539,Delhi Capitals,Royal Challengers Bangalore,1254079,S Dhawan,6,0,0.0,1.0,7,0,0,11.0
336,Chennai Super Kings,Sunrisers Hyderabad,1254080,RA Jadeja,8,0,0.0,1.0,6,0,0,13.0
2500,Sunrisers Hyderabad,Chennai Super Kings,1254080,DA Warner,61,0,2.0,3.0,57,1,0,80.0
2501,Sunrisers Hyderabad,Chennai Super Kings,1254080,JM Bairstow,8,0,0.0,1.0,6,0,0,13.0
335,Chennai Super Kings,Sunrisers Hyderabad,1254080,MM Ali,16,0,0.0,3.0,9,0,0,23.0
2504,Sunrisers Hyderabad,Chennai Super Kings,1254080,MK Pandey,64,0,1.0,5.0,46,1,0,83.0
333,Chennai Super Kings,Sunrisers Hyderabad,1254080,AS Raut,76,0,0.0,12.0,45,1,0,100.0
2502,Sunrisers Hyderabad,Chennai Super Kings,1254080,KM Jadhav,12,0,1.0,1.0,4,0,0,19.0
2503,Sunrisers Hyderabad,Chennai Super Kings,1254080,KS Williamson,26,0,1.0,4.0,10,0,0,36.0
337,Chennai Super Kings,Sunrisers Hyderabad,1254080,Suresh Raina,17,0,0.0,3.0,15,0,0,24.0
334,Chennai Super Kings,Sunrisers Hyderabad,1254080,F du Plessis,56,0,1.0,6.0,38,1,0,76.0
1553,Mumbai Indians,Rajasthan Royals,1254081,KA Pollard,20,0,1.0,3.0,8,0,0,29.0
1554,Mumbai Indians,Rajasthan Royals,1254081,KH Pandya,41,0,2.0,2.0,27,0,0,51.0
1555,Mumbai Indians,Rajasthan Royals,1254081,Q de Kock,80,0,2.0,8.0,50,1,0,104.0
1556,Mumbai Indians,Rajasthan Royals,1254081,RG Sharma,15,0,1.0,0.0,17,0,0,21.0
1557,Mumbai Indians,Rajasthan Royals,1254081,SA Yadav,16,0,0.0,3.0,10,0,0,23.0
2009,Rajasthan Royals,Mumbai Indians,1254081,JC Buttler,43,0,3.0,3.0,32,0,0,56.0
2008,Rajasthan Royals,Mumbai Indians,1254081,DA Miller,7,0,0.0,1.0,4,0,0,12.0
2011,Rajasthan Royals,Mumbai Indians,1254081,S Dube,37,0,2.0,2.0,31,0,0,47.0
2012,Rajasthan Royals,Mumbai Indians,1254081,SV Samson,43,0,0.0,5.0,28,0,0,52.0
2013,Rajasthan Royals,Mumbai Indians,1254081,Yashasvi Jaiswal,32,0,2.0,2.0,20,0,0,42.0
2010,Rajasthan Royals,Mumbai Indians,1254081,R Parag,9,0,0.0,1.0,6,0,0,14.0
1024,Kolkata Knight Riders,Delhi Capitals,1254082,N Rana,15,0,1.0,1.0,12,0,0,22.0
1025,Kolkata Knight Riders,Delhi Capitals,1254082,PJ Cummins,16,0,0.0,2.0,14,0,0,22.0
1026,Kolkata Knight Riders,Delhi Capitals,1254082,RA Tripathi,19,0,0.0,2.0,17,0,0,25.0
1027,Kolkata Knight Riders,Delhi Capitals,1254082,SP Narine,0,1,0.0,0.0,1,0,0,2.0
1023,Kolkata Knight Riders,Delhi Capitals,1254082,KD Karthik,14,0,1.0,1.0,10,0,0,21.0
1022,Kolkata Knight Riders,Delhi Capitals,1254082,EJG Morgan,1,0,0.0,0.0,2,0,0,5.0
1021,Kolkata Knight Riders,Delhi Capitals,1254082,AD Russell,45,0,4.0,2.0,27,0,0,59.0
1028,Kolkata Knight Riders,Delhi Capitals,1254082,Shubman Gill,44,0,1.0,3.0,38,0,0,53.0
431,Delhi Capitals,Kolkata Knight Riders,1254082,SO Hetmyer,0,1,0.0,0.0,1,0,0,2.0
427,Delhi Capitals,Kolkata Knight Riders,1254082,MP Stoinis,6,0,0.0,1.0,3,0,0,11.0
428,Delhi Capitals,Kolkata Knight Riders,1254082,PP Shaw,86,0,3.0,11.0,42,1,0,115.0
429,Delhi Capitals,Kolkata Knight Riders,1254082,RR Pant,16,0,1.0,2.0,8,0,0,24.0
430,Delhi Capitals,Kolkata Knight Riders,1254082,S Dhawan,48,0,1.0,4.0,48,0,0,58.0
2351,Royal Challengers Bangalore,Punjab Kings,1254083,GJ Maxwell,0,1,0.0,0.0,1,0,0,2.0
1730,Punjab Kings,Royal Challengers Bangalore,1254083,CH Gayle,47,0,2.0,6.0,25,0,0,61.0
1731,Punjab Kings,Royal Challengers Bangalore,1254083,DJ Hooda,5,0,0.0,0.0,9,0,0,9.0
1732,Punjab Kings,Royal Challengers Bangalore,1254083,H Brar,26,0,2.0,1.0,17,0,0,35.0
1734,Punjab Kings,Royal Challengers Bangalore,1254083,N Pooran,1,0,0.0,0.0,3,0,0,5.0
1735,Punjab Kings,Royal Challengers Bangalore,1254083,Prabhsimran Singh,7,0,0.0,1.0,7,0,0,12.0
1736,Punjab Kings,Royal Challengers Bangalore,1254083,Shahrukh Khan,0,1,0.0,0.0,3,0,0,2.0
1733,Punjab Kings,Royal Challengers Bangalore,1254083,KL Rahul,93,0,5.0,7.0,57,1,0,122.0
2356,Royal Challengers Bangalore,Punjab Kings,1254083,S Ahmed,9,0,0.0,1.0,11,0,0,14.0
2357,Royal Challengers Bangalore,Punjab Kings,1254083,V Kohli,37,0,1.0,3.0,34,0,0,46.0
2350,Royal Challengers Bangalore,Punjab Kings,1254083,Devdutt Padikkal,7,0,1.0,0.0,6,0,0,13.0
2349,Royal Challengers Bangalore,Punjab Kings,1254083,D Sams,3,0,0.0,0.0,4,0,0,7.0
2348,Royal Challengers Bangalore,Punjab Kings,1254083,AB de Villiers,3,0,0.0,0.0,9,0,0,7.0
2353,Royal Challengers Bangalore,Punjab Kings,1254083,Kyle Jamieson,18,0,1.0,1.0,11,0,0,25.0
2354,Royal Challengers Bangalore,Punjab Kings,1254083,M Siraj,0,1,0.0,0.0,1,0,0,2.0
2355,Royal Challengers Bangalore,Punjab Kings,1254083,Rajat Patidar,37,0,1.0,2.0,32,0,0,45.0
2352,Royal Challengers Bangalore,Punjab Kings,1254083,HV Patel,31,0,2.0,3.0,13,0,0,42.0
1343,Mumbai Indians,Chennai Super Kings,1254084,HH Pandya,16,0,2.0,0.0,7,0,0,24.0
1349,Mumbai Indians,Chennai Super Kings,1254084,SA Yadav,3,0,0.0,0.0,3,0,0,7.0
1348,Mumbai Indians,Chennai Super Kings,1254084,RG Sharma,37,0,1.0,4.0,25,0,0,47.0
1347,Mumbai Indians,Chennai Super Kings,1254084,Q de Kock,39,0,1.0,4.0,29,0,0,49.0
1346,Mumbai Indians,Chennai Super Kings,1254084,KH Pandya,32,0,2.0,2.0,23,0,0,42.0
1345,Mumbai Indians,Chennai Super Kings,1254084,KA Pollard,92,0,8.0,6.0,36,1,0,126.0
1344,Mumbai Indians,Chennai Super Kings,1254084,JDS Neesham,0,1,0.0,0.0,1,0,0,2.0
185,Chennai Super Kings,Mumbai Indians,1254084,Suresh Raina,2,0,0.0,0.0,4,0,0,6.0
184,Chennai Super Kings,Mumbai Indians,1254084,RA Jadeja,28,0,0.0,2.0,25,0,0,34.0
183,Chennai Super Kings,Mumbai Indians,1254084,MM Ali,60,0,5.0,5.0,36,1,0,87.0
182,Chennai Super Kings,Mumbai Indians,1254084,F du Plessis,50,0,4.0,2.0,28,1,0,72.0
181,Chennai Super Kings,Mumbai Indians,1254084,AT Rayudu,74,0,6.0,4.0,26,1,0,102.0
180,Chennai Super Kings,Mumbai Indians,1254084,AS Raut,4,0,0.0,1.0,4,0,0,9.0
2766,Sunrisers Hyderabad,Rajasthan Royals,1254085,MK Pandey,33,0,2.0,3.0,20,0,0,44.0
2104,Rajasthan Royals,Sunrisers Hyderabad,1254085,JC Buttler,131,0,7.0,11.0,65,1,1,184.0
2764,Sunrisers Hyderabad,Rajasthan Royals,1254085,KS Williamson,21,0,0.0,1.0,22,0,0,26.0
2765,Sunrisers Hyderabad,Rajasthan Royals,1254085,M Nabi,17,0,2.0,1.0,5,0,0,26.0
2105,Rajasthan Royals,Sunrisers Hyderabad,1254085,R Parag,15,0,1.0,0.0,8,0,0,21.0
2767,Sunrisers Hyderabad,Rajasthan Royals,1254085,P Kumar,14,0,0.0,2.0,10,0,0,20.0
2768,Sunrisers Hyderabad,Rajasthan Royals,1254085,Rashid Khan,1,0,0.0,0.0,3,0,0,5.0
2769,Sunrisers Hyderabad,Rajasthan Royals,1254085,Sandeep Sharma,8,0,0.0,1.0,6,0,0,13.0
2770,Sunrisers Hyderabad,Rajasthan Royals,1254085,V Shankar,8,0,0.0,1.0,8,0,0,13.0
2103,Rajasthan Royals,Sunrisers Hyderabad,1254085,DA Miller,7,0,1.0,0.0,3,0,0,13.0
2106,Rajasthan Royals,Sunrisers Hyderabad,1254085,SV Samson,51,0,2.0,4.0,34,1,0,71.0
2763,Sunrisers Hyderabad,Rajasthan Royals,1254085,KM Jadhav,21,0,1.0,0.0,20,0,0,27.0
2762,Sunrisers Hyderabad,Rajasthan Royals,1254085,JM Bairstow,30,0,1.0,4.0,21,0,0,40.0
2761,Sunrisers Hyderabad,Rajasthan Royals,1254085,A Samad,12,0,1.0,0.0,9,0,0,18.0
2107,Rajasthan Royals,Sunrisers Hyderabad,1254085,Yashasvi Jaiswal,16,0,0.0,3.0,13,0,0,23.0
481,Delhi Capitals,Punjab Kings,1254086,S Dhawan,71,0,2.0,6.0,47,1,0,93.0
