battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,AD Russell,10,0,0.0,1.0,6,0,0,15.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,EJG Morgan,2,0,0.0,0.0,3,0,0,6.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,KD Karthik,23,0,1.0,2.0,9,0,0,31.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,N Rana,80,0,4.0,9.0,56,1,0,109.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,RA Tripathi,53,0,2.0,5.0,29,1,0,74.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,Shakib Al Hasan,4,0,0.0,0.0,6,0,0,8.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,Shubman Gill,15,0,1.0,1.0,13,0,0,22.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,EJG Morgan,2,0,0.0,0.0,2,0,0,6.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,KD Karthik,18,0,0.0,3.0,12,0,0,25.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,N Rana,27,0,0.0,3.0,33,0,0,34.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,RA Tripathi,7,0,0.0,1.0,6,0,0,12.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,Shubman Gill,57,0,0.0,10.0,51,1,0,79.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,Venkatesh Iyer,8,0,0.0,0.0,14,0,0,12.0
Mumbai Indians,Chennai Super Kings,1136561,E Lewis,0,1,0.0,0.0,2,0,0,2.0
Mumbai Indians,Chennai Super Kings,1136561,HH Pandya,23,0,0.0,2.0,20,0,0,29.0
Mumbai Indians,Chennai Super Kings,1136561,Ishan Kishan,41,0,1.0,4.0,29,0,0,51.0
Mumbai Indians,Chennai Super Kings,1136561,KH Pandya,42,0,2.0,5.0,23,0,0,55.0
Mumbai Indians,Chennai Super Kings,1136561,RG Sharma,16,0,1.0,1.0,19,0,0,23.0
Mumbai Indians,Chennai Super Kings,1136561,SA Yadav,43,0,1.0,6.0,29,0,0,55.0
Mumbai Indians,Chennai Super Kings,1136587,E Lewis,53,0,2.0,4.0,45,1,0,73.0
Mumbai Indians,Chennai Super Kings,1136587,HH Pandya,13,0,1.0,0.0,8,0,0,19.0
Mumbai Indians,Chennai Super Kings,1136587,RG Sharma,59,0,2.0,6.0,35,1,0,81.0
Mumbai Indians,Chennai Super Kings,1136587,SA Yadav,45,0,1.0,5.0,35,0,0,56.0
Mumbai Indians,Chennai Super Kings,1175370,HH Pandya,26,0,3.0,1.0,9,0,0,37.0
Mumbai Indians,Chennai Super Kings,1175370,KA Pollard,20,0,1.0,0.0,9,0,0,26.0
Mumbai Indians,Chennai Super Kings,1175370,KH Pandya,42,0,1.0,5.0,32,0,0,53.0
Mumbai Indians,Chennai Super Kings,1175370,Q de Kock,5,0,0.0,1.0,7,0,0,10.0
Mumbai Indians,Chennai Super Kings,1175370,RG Sharma,14,0,0.0,1.0,19,0,0,19.0
